Site,Date,Time,DateTime,Month,tempC,I,GPP.instant,K.instant,ER.instant,DO.meas,atmo.pressure
Site2,10/26/2022,8:41:00 AM,10/26/2022 8:41,10,12.43,31.0326,0.0326,0.0645,0.1224,8.94,0.99
Site2,10/26/2022,8:46:00 AM,10/26/2022 8:46,10,12.43,31.0326,0.0326,0.0645,0.1224,8.94,0.99
Site2,10/26/2022,8:51:00 AM,10/26/2022 8:51,10,12.42,26.119,0.0274,0.0645,0.1223,9.04,0.99
Site2,10/26/2022,8:56:00 AM,10/26/2022 8:56,10,12.42,26.119,0.0274,0.0645,0.1223,9.04,0.99
Site2,10/26/2022,9:01:00 AM,10/26/2022 9:01,10,12.46,28.9014,0.0303,0.0645,0.1226,9.06,0.99
Site2,10/26/2022,9:06:00 AM,10/26/2022 9:06,10,12.46,28.9014,0.0303,0.0645,0.1226,9.06,0.99
Site2,10/26/2022,9:11:00 AM,10/26/2022 9:11,10,12.43,27.161,0.0285,0.0645,0.1224,9.1,0.99
Site2,10/26/2022,9:16:00 AM,10/26/2022 9:16,10,12.43,27.161,0.0285,0.0645,0.1224,9.1,0.99
Site2,10/26/2022,9:21:00 AM,10/26/2022 9:21,10,12.42,34.3715,0.0361,0.0645,0.1223,9.11,0.99
Site2,10/26/2022,9:26:00 AM,10/26/2022 9:26,10,12.42,34.3715,0.0361,0.0645,0.1223,9.11,0.99
Site2,10/26/2022,9:31:00 AM,10/26/2022 9:31,10,12.43,33.4006,0.0351,0.0645,0.1224,9.15,0.99
Site2,10/26/2022,9:36:00 AM,10/26/2022 9:36,10,12.43,33.4006,0.0351,0.0645,0.1224,9.15,0.99
Site2,10/26/2022,9:41:00 AM,10/26/2022 9:41,10,12.44,44.2698,0.0465,0.0645,0.1225,9.18,0.99
Site2,10/26/2022,9:46:00 AM,10/26/2022 9:46,10,12.44,44.2698,0.0465,0.0645,0.1225,9.18,0.99
Site2,10/26/2022,9:51:00 AM,10/26/2022 9:51,10,12.48,49.0413,0.0515,0.0646,0.1228,9.25,0.99
Site2,10/26/2022,9:56:00 AM,10/26/2022 9:56,10,12.48,49.0413,0.0515,0.0646,0.1228,9.25,0.99
Site2,10/26/2022,10:01:00 AM,10/26/2022 10:01,10,12.5,47.5139,0.0499,0.0646,0.123,9.32,0.99
Site2,10/26/2022,10:06:00 AM,10/26/2022 10:06,10,12.5,47.5139,0.0499,0.0646,0.123,9.32,0.99
Site2,10/26/2022,10:11:00 AM,10/26/2022 10:11,10,12.54,52.0723,0.0546,0.0647,0.1233,9.35,0.99
Site2,10/26/2022,10:16:00 AM,10/26/2022 10:16,10,12.54,52.0723,0.0546,0.0647,0.1233,9.35,0.99
Site2,10/26/2022,10:21:00 AM,10/26/2022 10:21,10,12.54,55.0797,0.0578,0.0647,0.1233,9.38,0.99
Site2,10/26/2022,10:26:00 AM,10/26/2022 10:26,10,12.54,55.0797,0.0578,0.0647,0.1233,9.38,0.99
Site2,10/26/2022,10:31:00 AM,10/26/2022 10:31,10,12.62,64.8595,0.0681,0.0648,0.124,9.41,0.99
Site2,10/26/2022,10:36:00 AM,10/26/2022 10:36,10,12.62,64.8595,0.0681,0.0648,0.124,9.41,0.99
Site2,10/26/2022,10:41:00 AM,10/26/2022 10:41,10,12.64,69.6429,0.0731,0.0648,0.1241,9.48,0.99
Site2,10/26/2022,10:46:00 AM,10/26/2022 10:46,10,12.64,69.6429,0.0731,0.0648,0.1241,9.48,0.99
Site2,10/26/2022,10:51:00 AM,10/26/2022 10:51,10,12.69,93.7018,0.0983,0.0649,0.1246,9.53,0.99
Site2,10/26/2022,10:56:00 AM,10/26/2022 10:56,10,12.69,93.7018,0.0983,0.0649,0.1246,9.53,0.99
Site2,10/26/2022,11:01:00 AM,10/26/2022 11:01,10,12.74,78.9018,0.0828,0.065,0.1251,9.51,0.99
Site2,10/26/2022,11:06:00 AM,10/26/2022 11:06,10,12.74,78.9018,0.0828,0.065,0.1251,9.51,0.99
Site2,10/26/2022,11:11:00 AM,10/26/2022 11:11,10,12.79,69.1693,0.0726,0.065,0.1255,9.57,0.99
Site2,10/26/2022,11:16:00 AM,10/26/2022 11:16,10,12.79,69.1693,0.0726,0.065,0.1255,9.57,0.99
Site2,10/26/2022,11:21:00 AM,10/26/2022 11:21,10,12.82,75.8234,0.0796,0.0651,0.1257,9.55,0.99
Site2,10/26/2022,11:26:00 AM,10/26/2022 11:26,10,12.82,75.8234,0.0796,0.0651,0.1257,9.55,0.99
Site2,10/26/2022,11:31:00 AM,10/26/2022 11:31,10,12.84,75.2077,0.0789,0.0651,0.1259,9.59,0.99
Site2,10/26/2022,11:36:00 AM,10/26/2022 11:36,10,12.84,75.2077,0.0789,0.0651,0.1259,9.59,0.99
Site2,10/26/2022,11:41:00 AM,10/26/2022 11:41,10,12.89,72.745,0.0763,0.0652,0.1264,9.57,0.99
Site2,10/26/2022,11:46:00 AM,10/26/2022 11:46,10,12.89,72.745,0.0763,0.0652,0.1264,9.57,0.99
Site2,10/26/2022,11:51:00 AM,10/26/2022 11:51,10,12.94,83.8746,0.088,0.0653,0.1268,9.61,0.99
Site2,10/26/2022,11:56:00 AM,10/26/2022 11:56,10,12.94,83.8746,0.088,0.0653,0.1268,9.61,0.99
Site2,10/26/2022,12:01:00 PM,10/26/2022 12:01,10,12.97,91.0259,0.0955,0.0653,0.1271,9.66,0.99
Site2,10/26/2022,12:06:00 PM,10/26/2022 12:06,10,12.97,91.0259,0.0955,0.0653,0.1271,9.66,0.99
Site2,10/26/2022,12:11:00 PM,10/26/2022 12:11,10,13.03,89.2026,0.0936,0.0654,0.1276,9.64,0.99
Site2,10/26/2022,12:16:00 PM,10/26/2022 12:16,10,13.03,89.2026,0.0936,0.0654,0.1276,9.64,0.99
Site2,10/26/2022,12:21:00 PM,10/26/2022 12:21,10,13.08,77.3389,0.0812,0.0655,0.128,9.66,0.99
Site2,10/26/2022,12:26:00 PM,10/26/2022 12:26,10,13.08,77.3389,0.0812,0.0655,0.128,9.66,0.99
Site2,10/26/2022,12:31:00 PM,10/26/2022 12:31,10,13.14,95.5014,0.1002,0.0656,0.1285,9.69,0.99
Site2,10/26/2022,12:36:00 PM,10/26/2022 12:36,10,13.14,95.5014,0.1002,0.0656,0.1285,9.69,0.99
Site2,10/26/2022,12:41:00 PM,10/26/2022 12:41,10,13.18,100.64,0.1056,0.0656,0.1289,9.66,0.99
Site2,10/26/2022,12:46:00 PM,10/26/2022 12:46,10,13.18,100.64,0.1056,0.0656,0.1289,9.66,0.99
Site2,10/26/2022,12:51:00 PM,10/26/2022 12:51,10,13.25,108.1702,0.1135,0.0658,0.1295,9.68,0.99
Site2,10/26/2022,12:56:00 PM,10/26/2022 12:56,10,13.25,108.1702,0.1135,0.0658,0.1295,9.68,0.99
Site2,10/26/2022,1:01:00 PM,10/26/2022 13:01,10,13.3,98.6982,0.1036,0.0658,0.13,9.69,0.99
Site2,10/26/2022,1:06:00 PM,10/26/2022 13:06,10,13.3,98.6982,0.1036,0.0658,0.13,9.69,0.99
Site2,10/26/2022,1:11:00 PM,10/26/2022 13:11,10,13.33,94.057,0.0987,0.0659,0.1303,9.68,0.99
Site2,10/26/2022,1:16:00 PM,10/26/2022 13:16,10,13.33,94.057,0.0987,0.0659,0.1303,9.68,0.99
Site2,10/26/2022,1:21:00 PM,10/26/2022 13:21,10,13.39,108.2176,0.1136,0.066,0.1308,9.66,0.99
Site2,10/26/2022,1:26:00 PM,10/26/2022 13:26,10,13.39,108.2176,0.1136,0.066,0.1308,9.66,0.99
Site2,10/26/2022,1:31:00 PM,10/26/2022 13:31,10,13.5,124.7936,0.131,0.0661,0.1318,9.65,0.99
Site2,10/26/2022,1:36:00 PM,10/26/2022 13:36,10,13.5,124.7936,0.131,0.0661,0.1318,9.65,0.99
Site2,10/26/2022,1:41:00 PM,10/26/2022 13:41,10,13.64,118.8736,0.1247,0.0664,0.1331,9.64,0.99
Site2,10/26/2022,1:46:00 PM,10/26/2022 13:46,10,13.64,118.8736,0.1247,0.0664,0.1331,9.64,0.99
Site2,10/26/2022,1:51:00 PM,10/26/2022 13:51,10,13.71,101.8714,0.1069,0.0665,0.1338,9.66,0.99
Site2,10/26/2022,1:56:00 PM,10/26/2022 13:56,10,13.71,101.8714,0.1069,0.0665,0.1338,9.66,0.99
Site2,10/26/2022,2:01:00 PM,10/26/2022 14:01,10,13.79,85.0349,0.0892,0.0666,0.1345,9.66,0.99
Site2,10/26/2022,2:06:00 PM,10/26/2022 14:06,10,13.79,85.0349,0.0892,0.0666,0.1345,9.66,0.99
Site2,10/26/2022,2:11:00 PM,10/26/2022 14:11,10,13.85,93.5597,0.0982,0.0667,0.1351,9.64,0.99
Site2,10/26/2022,2:16:00 PM,10/26/2022 14:16,10,13.85,93.5597,0.0982,0.0667,0.1351,9.64,0.99
Site2,10/26/2022,2:21:00 PM,10/26/2022 14:21,10,14.08,74.5446,0.0782,0.0671,0.1372,9.63,0.99
Site2,10/26/2022,2:26:00 PM,10/26/2022 14:26,10,14.08,74.5446,0.0782,0.0671,0.1372,9.63,0.99
Site2,10/26/2022,2:31:00 PM,10/26/2022 14:31,10,14.44,89.8656,0.0943,0.0677,0.1407,9.62,0.99
Site2,10/26/2022,2:36:00 PM,10/26/2022 14:36,10,14.44,89.8656,0.0943,0.0677,0.1407,9.62,0.99
Site2,10/26/2022,2:41:00 PM,10/26/2022 14:41,10,14.65,82.4301,0.0865,0.068,0.1428,9.53,0.99
Site2,10/26/2022,2:46:00 PM,10/26/2022 14:46,10,14.65,82.4301,0.0865,0.068,0.1428,9.53,0.99
Site2,10/26/2022,2:51:00 PM,10/26/2022 14:51,10,14.73,50.6042,0.0531,0.0681,0.1435,9.43,0.99
Site2,10/26/2022,2:56:00 PM,10/26/2022 14:56,10,14.73,50.6042,0.0531,0.0681,0.1435,9.43,0.99
Site2,10/26/2022,3:01:00 PM,10/26/2022 15:01,10,14.74,67.8906,0.0712,0.0681,0.1436,9.33,0.99
Site2,10/26/2022,3:06:00 PM,10/26/2022 15:06,10,14.74,67.8906,0.0712,0.0681,0.1436,9.33,0.99
Site2,10/26/2022,3:11:00 PM,10/26/2022 15:11,10,14.79,83.4483,0.0876,0.0682,0.1441,9.31,0.99
Site2,10/26/2022,3:16:00 PM,10/26/2022 15:16,10,14.79,83.4483,0.0876,0.0682,0.1441,9.31,0.99
Site2,10/26/2022,3:21:00 PM,10/26/2022 15:21,10,14.94,79.2096,0.0831,0.0685,0.1457,9.35,0.99
Site2,10/26/2022,3:26:00 PM,10/26/2022 15:26,10,14.94,79.2096,0.0831,0.0685,0.1457,9.35,0.99
Site2,10/26/2022,3:31:00 PM,10/26/2022 15:31,10,15.11,76.368,0.0801,0.0687,0.1473,9.32,0.99
Site2,10/26/2022,3:36:00 PM,10/26/2022 15:36,10,15.11,76.368,0.0801,0.0687,0.1473,9.32,0.99
Site2,10/26/2022,3:41:00 PM,10/26/2022 15:41,10,15.15,66.304,0.0696,0.0688,0.1478,9.31,0.99
Site2,10/26/2022,3:46:00 PM,10/26/2022 15:46,10,15.15,66.304,0.0696,0.0688,0.1478,9.31,0.99
Site2,10/26/2022,3:51:00 PM,10/26/2022 15:51,10,15.07,34.6675,0.0364,0.0687,0.147,9.19,0.99
Site2,10/26/2022,3:56:00 PM,10/26/2022 15:56,10,15.07,34.6675,0.0364,0.0687,0.147,9.19,0.99
Site2,10/26/2022,4:01:00 PM,10/26/2022 16:01,10,15.07,27.2202,0.0286,0.0687,0.147,9.08,0.99
Site2,10/26/2022,4:06:00 PM,10/26/2022 16:06,10,15.07,27.2202,0.0286,0.0687,0.147,9.08,0.99
Site2,10/26/2022,4:11:00 PM,10/26/2022 16:11,10,15.09,27.7411,0.0291,0.0687,0.1472,9.06,0.99
Site2,10/26/2022,4:16:00 PM,10/26/2022 16:16,10,15.09,27.7411,0.0291,0.0687,0.1472,9.06,0.99
Site2,10/26/2022,4:21:00 PM,10/26/2022 16:21,10,15.12,27.0662,0.0284,0.0688,0.1475,9.01,0.99
Site2,10/26/2022,4:26:00 PM,10/26/2022 16:26,10,15.12,27.0662,0.0284,0.0688,0.1475,9.01,0.99
Site2,10/26/2022,4:31:00 PM,10/26/2022 16:31,10,15.13,25.089,0.0263,0.0688,0.1476,8.93,0.99
Site2,10/26/2022,4:36:00 PM,10/26/2022 16:36,10,15.13,25.089,0.0263,0.0688,0.1476,8.93,0.99
Site2,10/26/2022,4:41:00 PM,10/26/2022 16:41,10,15.09,23.455,0.0246,0.0687,0.1472,8.89,0.99
Site2,10/26/2022,4:46:00 PM,10/26/2022 16:46,10,15.09,23.455,0.0246,0.0687,0.1472,8.89,0.99
Site2,10/26/2022,4:51:00 PM,10/26/2022 16:51,10,15.02,22.7269,0.0239,0.0686,0.1465,8.78,0.99
Site2,10/26/2022,4:56:00 PM,10/26/2022 16:56,10,15.02,22.7269,0.0239,0.0686,0.1465,8.78,0.99
Site2,10/26/2022,5:01:00 PM,10/26/2022 17:01,10,14.89,18.7605,0.0197,0.0684,0.1452,8.7,0.99
Site2,10/26/2022,5:06:00 PM,10/26/2022 17:06,10,14.89,18.7605,0.0197,0.0684,0.1452,8.7,0.99
Site2,10/26/2022,5:11:00 PM,10/26/2022 17:11,10,14.77,13.5568,0.0142,0.0682,0.144,8.59,0.99
Site2,10/26/2022,5:16:00 PM,10/26/2022 17:16,10,14.77,13.5568,0.0142,0.0682,0.144,8.59,0.99
Site2,10/26/2022,5:21:00 PM,10/26/2022 17:21,10,14.62,10.1202,0.0106,0.0679,0.1425,8.51,0.99
Site2,10/26/2022,5:26:00 PM,10/26/2022 17:26,10,14.62,10.1202,0.0106,0.0679,0.1425,8.51,0.99
Site2,10/26/2022,5:31:00 PM,10/26/2022 17:31,10,14.52,7.5776,0.008,0.0678,0.1415,8.44,0.99
Site2,10/26/2022,5:36:00 PM,10/26/2022 17:36,10,14.52,7.5776,0.008,0.0678,0.1415,8.44,0.99
Site2,10/26/2022,5:41:00 PM,10/26/2022 17:41,10,14.4,4.9314,0.0052,0.0676,0.1403,8.37,0.99
Site2,10/26/2022,5:46:00 PM,10/26/2022 17:46,10,14.4,4.9314,0.0052,0.0676,0.1403,8.37,0.99
Site2,10/26/2022,5:51:00 PM,10/26/2022 17:51,10,14.27,2.3147,0.0024,0.0674,0.139,8.24,0.99
Site2,10/26/2022,5:56:00 PM,10/26/2022 17:56,10,14.27,2.3147,0.0024,0.0674,0.139,8.24,0.99
Site2,10/26/2022,6:01:00 PM,10/26/2022 18:01,10,14.17,0.6014,0.0006,0.0672,0.1381,8.24,0.99
Site2,10/26/2022,6:06:00 PM,10/26/2022 18:06,10,14.17,0.6014,0.0006,0.0672,0.1381,8.24,0.99
Site2,10/26/2022,6:11:00 PM,10/26/2022 18:11,10,13.99,0.0681,0.0001,0.0669,0.1364,8.25,0.99
Site2,10/26/2022,6:16:00 PM,10/26/2022 18:16,10,13.99,0.0681,0.0001,0.0669,0.1364,8.25,0.99
Site2,10/26/2022,6:21:00 PM,10/26/2022 18:21,10,13.86,0,0,0.0667,0.1352,8.24,0.99
Site2,10/26/2022,6:26:00 PM,10/26/2022 18:26,10,13.86,0,0,0.0667,0.1352,8.24,0.99
Site2,10/26/2022,6:31:00 PM,10/26/2022 18:31,10,13.73,0,0,0.0665,0.1339,8.23,0.99
Site2,10/26/2022,6:36:00 PM,10/26/2022 18:36,10,13.73,0,0,0.0665,0.1339,8.23,0.99
Site2,10/26/2022,6:41:00 PM,10/26/2022 18:41,10,13.6,0,0,0.0663,0.1327,8.19,0.99
Site2,10/26/2022,6:46:00 PM,10/26/2022 18:46,10,13.6,0,0,0.0663,0.1327,8.19,0.99
Site2,10/26/2022,6:51:00 PM,10/26/2022 18:51,10,13.44,0,0,0.0661,0.1313,8.23,0.99
Site2,10/26/2022,6:56:00 PM,10/26/2022 18:56,10,13.44,0,0,0.0661,0.1313,8.23,0.99
Site2,10/26/2022,7:01:00 PM,10/26/2022 19:01,10,13.29,0,0,0.0658,0.1299,8.25,0.99
Site2,10/26/2022,7:06:00 PM,10/26/2022 19:06,10,13.29,0,0,0.0658,0.1299,8.25,0.99
Site2,10/26/2022,7:11:00 PM,10/26/2022 19:11,10,13.14,0,0,0.0656,0.1285,8.29,0.99
Site2,10/26/2022,7:16:00 PM,10/26/2022 19:16,10,13.14,0,0,0.0656,0.1285,8.29,0.99
Site2,10/26/2022,7:21:00 PM,10/26/2022 19:21,10,13.06,0,0,0.0655,0.1278,8.18,0.99
Site2,10/26/2022,7:26:00 PM,10/26/2022 19:26,10,13.06,0,0,0.0655,0.1278,8.18,0.99
Site2,10/26/2022,7:31:00 PM,10/26/2022 19:31,10,12.95,0,0,0.0653,0.1269,8.23,0.99
Site2,10/26/2022,7:36:00 PM,10/26/2022 19:36,10,12.95,0,0,0.0653,0.1269,8.23,0.99
Site2,10/26/2022,7:41:00 PM,10/26/2022 19:41,10,12.84,0,0,0.0651,0.1259,8.29,0.99
Site2,10/26/2022,7:46:00 PM,10/26/2022 19:46,10,12.84,0,0,0.0651,0.1259,8.29,0.99
Site2,10/26/2022,7:51:00 PM,10/26/2022 19:51,10,12.72,0,0,0.0649,0.1249,8.33,0.99
Site2,10/26/2022,7:56:00 PM,10/26/2022 19:56,10,12.72,0,0,0.0649,0.1249,8.33,0.99
Site2,10/26/2022,8:01:00 PM,10/26/2022 20:01,10,12.63,0,0,0.0648,0.1241,6.31,0.99
Site2,10/26/2022,8:06:00 PM,10/26/2022 20:06,10,12.63,0,0,0.0648,0.1241,6.31,0.99
Site2,10/26/2022,8:11:00 PM,10/26/2022 20:11,10,12.56,0,0,0.0647,0.1235,8.37,0.99
Site2,10/26/2022,8:16:00 PM,10/26/2022 20:16,10,12.56,0,0,0.0647,0.1235,8.37,0.99
Site2,10/26/2022,8:21:00 PM,10/26/2022 20:21,10,12.45,0,0,0.0645,0.1226,8.37,0.99
Site2,10/26/2022,8:26:00 PM,10/26/2022 20:26,10,12.45,0,0,0.0645,0.1226,8.37,0.99
Site2,10/26/2022,8:31:00 PM,10/26/2022 20:31,10,12.4,0,0,0.0644,0.1221,8.38,0.99
Site2,10/26/2022,8:36:00 PM,10/26/2022 20:36,10,12.4,0,0,0.0644,0.1221,8.38,0.99
Site2,10/26/2022,8:41:00 PM,10/26/2022 20:41,10,12.27,0,0,0.0642,0.1211,8.22,0.99
Site2,10/26/2022,8:46:00 PM,10/26/2022 20:46,10,12.27,0,0,0.0642,0.1211,8.22,0.99
Site2,10/26/2022,8:51:00 PM,10/26/2022 20:51,10,12.21,0,0,0.0641,0.1205,8.36,0.99
Site2,10/26/2022,8:56:00 PM,10/26/2022 20:56,10,12.21,0,0,0.0641,0.1205,8.36,0.99
Site2,10/26/2022,9:01:00 PM,10/26/2022 21:01,10,12.13,0,0,0.064,0.1199,8.31,0.99
Site2,10/26/2022,9:06:00 PM,10/26/2022 21:06,10,12.13,0,0,0.064,0.1199,8.31,0.99
Site2,10/26/2022,9:11:00 PM,10/26/2022 21:11,10,12.04,0,0,0.0639,0.1191,8.46,0.99
Site2,10/26/2022,9:16:00 PM,10/26/2022 21:16,10,12.04,0,0,0.0639,0.1191,8.46,0.99
Site2,10/26/2022,9:21:00 PM,10/26/2022 21:21,10,11.98,0,0,0.0638,0.1186,8.38,0.99
Site2,10/26/2022,9:26:00 PM,10/26/2022 21:26,10,11.98,0,0,0.0638,0.1186,8.38,0.99
Site2,10/26/2022,9:31:00 PM,10/26/2022 21:31,10,11.88,0,0,0.0637,0.1178,8.42,0.99
Site2,10/26/2022,9:36:00 PM,10/26/2022 21:36,10,11.88,0,0,0.0637,0.1178,8.42,0.99
Site2,10/26/2022,9:41:00 PM,10/26/2022 21:41,10,11.8,0,0,0.0635,0.1172,8.16,0.99
Site2,10/26/2022,9:46:00 PM,10/26/2022 21:46,10,11.8,0,0,0.0635,0.1172,8.16,0.99
Site2,10/26/2022,9:51:00 PM,10/26/2022 21:51,10,11.7,0,0,0.0634,0.1164,8.44,0.99
Site2,10/26/2022,9:56:00 PM,10/26/2022 21:56,10,11.7,0,0,0.0634,0.1164,8.44,0.99
Site2,10/26/2022,10:01:00 PM,10/26/2022 22:01,10,11.65,0,0,0.0633,0.116,8.46,0.99
Site2,10/26/2022,10:06:00 PM,10/26/2022 22:06,10,11.65,0,0,0.0633,0.116,8.46,0.99
Site2,10/26/2022,10:11:00 PM,10/26/2022 22:11,10,11.56,0,0,0.0632,0.1152,8.6,0.99
Site2,10/26/2022,10:16:00 PM,10/26/2022 22:16,10,11.56,0,0,0.0632,0.1152,8.6,0.99
Site2,10/26/2022,10:21:00 PM,10/26/2022 22:21,10,11.48,0,0,0.063,0.1146,8.64,0.99
Site2,10/26/2022,10:26:00 PM,10/26/2022 22:26,10,11.48,0,0,0.063,0.1146,8.64,0.99
Site2,10/26/2022,10:31:00 PM,10/26/2022 22:31,10,11.42,0,0,0.0629,0.1141,8.69,0.99
Site2,10/26/2022,10:36:00 PM,10/26/2022 22:36,10,11.42,0,0,0.0629,0.1141,8.69,0.99
Site2,10/26/2022,10:41:00 PM,10/26/2022 22:41,10,11.4,0,0,0.0629,0.114,8.7,0.99
Site2,10/26/2022,10:46:00 PM,10/26/2022 22:46,10,11.4,0,0,0.0629,0.114,8.7,0.99
Site2,10/26/2022,10:51:00 PM,10/26/2022 22:51,10,11.28,0,0,0.0627,0.113,8.74,0.99
Site2,10/26/2022,10:56:00 PM,10/26/2022 22:56,10,11.28,0,0,0.0627,0.113,8.74,0.99
Site2,10/26/2022,11:01:00 PM,10/26/2022 23:01,10,11.23,0,0,0.0627,0.1126,8.76,0.99
Site2,10/26/2022,11:06:00 PM,10/26/2022 23:06,10,11.23,0,0,0.0627,0.1126,8.76,0.99
Site2,10/26/2022,11:11:00 PM,10/26/2022 23:11,10,11.18,0,0,0.0626,0.1123,8.61,0.99
Site2,10/26/2022,11:16:00 PM,10/26/2022 23:16,10,11.18,0,0,0.0626,0.1123,8.61,0.99
Site2,10/26/2022,11:21:00 PM,10/26/2022 23:21,10,11.07,0,0,0.0624,0.1114,8.66,0.99
Site2,10/26/2022,11:26:00 PM,10/26/2022 23:26,10,11.07,0,0,0.0624,0.1114,8.66,0.99
Site2,10/26/2022,11:31:00 PM,10/26/2022 23:31,10,11.01,0,0,0.0623,0.1109,8.72,0.99
Site2,10/26/2022,11:36:00 PM,10/26/2022 23:36,10,11.01,0,0,0.0623,0.1109,8.72,0.99
Site2,10/26/2022,11:41:00 PM,10/26/2022 23:41,10,10.95,0,0,0.0623,0.1105,8.54,0.99
Site2,10/26/2022,11:46:00 PM,10/26/2022 23:46,10,10.95,0,0,0.0623,0.1105,8.54,0.99
Site2,10/26/2022,11:51:00 PM,10/26/2022 23:51,10,10.85,0,0,0.0621,0.1097,8.74,0.99
Site2,10/26/2022,11:56:00 PM,10/26/2022 23:56,10,10.85,0,0,0.0621,0.1097,8.74,0.99
Site1,10/24/2022,12:01:00 AM,10/24/2022 0:01,10,14.291,0,0,0.003258857,0.019423244,6.865927,0.985
Site1,10/24/2022,12:06:00 AM,10/24/2022 0:06,10,14.291,0,0,0.003258857,0.019423244,6.865927,0.985
Site1,10/24/2022,12:11:00 AM,10/24/2022 0:11,10,14.256,0,0,0.003256142,0.019376182,6.86093,0.985
Site1,10/24/2022,12:16:00 AM,10/24/2022 0:16,10,14.256,0,0,0.003256142,0.019376182,6.86093,0.985
Site1,10/24/2022,12:21:00 AM,10/24/2022 0:21,10,14.247,0,0,0.003255444,0.019364099,6.84594,0.985
Site1,10/24/2022,12:26:00 AM,10/24/2022 0:26,10,14.247,0,0,0.003255444,0.019364099,6.84594,0.985
Site1,10/24/2022,12:31:00 AM,10/24/2022 0:31,10,14.239,0,0,0.003254824,0.019353364,6.866925,0.985
Site1,10/24/2022,12:36:00 AM,10/24/2022 0:36,10,14.239,0,0,0.003254824,0.019353364,6.866925,0.985
Site1,10/24/2022,12:41:00 AM,10/24/2022 0:41,10,14.239,0,0,0.003254824,0.019353364,6.860929,0.985
Site1,10/24/2022,12:46:00 AM,10/24/2022 0:46,10,14.239,0,0,0.003254824,0.019353364,6.860929,0.985
Site1,10/24/2022,12:51:00 AM,10/24/2022 0:51,10,14.204,0,0,0.003252112,0.019306472,6.874917,0.985
Site1,10/24/2022,12:56:00 AM,10/24/2022 0:56,10,14.204,0,0,0.003252112,0.019306472,6.874917,0.985
Site1,10/24/2022,1:01:00 AM,10/24/2022 1:01,10,14.213,0,0,0.003252809,0.019318519,6.87192,0.985
Site1,10/24/2022,1:06:00 AM,10/24/2022 1:06,10,14.213,0,0,0.003252809,0.019318519,6.87192,0.985
Site1,10/24/2022,1:11:00 AM,10/24/2022 1:11,10,14.187,0,0,0.003250795,0.019283737,6.848936,0.985
Site1,10/24/2022,1:16:00 AM,10/24/2022 1:16,10,14.187,0,0,0.003250795,0.019283737,6.848936,0.985
Site1,10/24/2022,1:21:00 AM,10/24/2022 1:21,10,14.178,0,0,0.003250099,0.019271711,6.854931,0.985
Site1,10/24/2022,1:26:00 AM,10/24/2022 1:26,10,14.178,0,0,0.003250099,0.019271711,6.854931,0.985
Site1,10/24/2022,1:31:00 AM,10/24/2022 1:31,10,14.169,0,0,0.003249402,0.019259693,6.856929,0.985
Site1,10/24/2022,1:36:00 AM,10/24/2022 1:36,10,14.169,0,0,0.003249402,0.019259693,6.856929,0.985
Site1,10/24/2022,1:41:00 AM,10/24/2022 1:41,10,14.152,0,0,0.003248087,0.019237013,6.818956,0.985
Site1,10/24/2022,1:46:00 AM,10/24/2022 1:46,10,14.152,0,0,0.003248087,0.019237013,6.818956,0.985
Site1,10/24/2022,1:51:00 AM,10/24/2022 1:51,10,14.135,0,0,0.003246772,0.019214359,6.852931,0.985
Site1,10/24/2022,1:56:00 AM,10/24/2022 1:56,10,14.135,0,0,0.003246772,0.019214359,6.852931,0.985
Site1,10/24/2022,2:01:00 AM,10/24/2022 2:01,10,14.126,0,0,0.003246077,0.019202377,6.828948,0.985
Site1,10/24/2022,2:06:00 AM,10/24/2022 2:06,10,14.126,0,0,0.003246077,0.019202377,6.828948,0.985
Site1,10/24/2022,2:11:00 AM,10/24/2022 2:11,10,14.117,0,0,0.003245381,0.019190402,6.807963,0.985
Site1,10/24/2022,2:16:00 AM,10/24/2022 2:16,10,14.117,0,0,0.003245381,0.019190402,6.807963,0.985
Site1,10/24/2022,2:21:00 AM,10/24/2022 2:21,10,14.109,0,0,0.003244763,0.019179764,6.804965,0.985
Site1,10/24/2022,2:26:00 AM,10/24/2022 2:26,10,14.109,0,0,0.003244763,0.019179764,6.804965,0.985
Site1,10/24/2022,2:31:00 AM,10/24/2022 2:31,10,14.065,0,0,0.003241365,0.019121361,6.80996,0.985
Site1,10/24/2022,2:36:00 AM,10/24/2022 2:36,10,14.065,0,0,0.003241365,0.019121361,6.80996,0.985
Site1,10/24/2022,2:41:00 AM,10/24/2022 2:41,10,14.039,0,0,0.003239358,0.019086933,6.84893,0.985
Site1,10/24/2022,2:46:00 AM,10/24/2022 2:46,10,14.039,0,0,0.003239358,0.019086933,6.84893,0.985
Site1,10/24/2022,2:51:00 AM,10/24/2022 2:51,10,14.013,0,0,0.003237353,0.019052568,6.880905,0.985
Site1,10/24/2022,2:56:00 AM,10/24/2022 2:56,10,14.013,0,0,0.003237353,0.019052568,6.880905,0.985
Site1,10/24/2022,3:01:00 AM,10/24/2022 3:01,10,13.987,0,0,0.003235349,0.019018264,6.894893,0.985
Site1,10/24/2022,3:06:00 AM,10/24/2022 3:06,10,13.987,0,0,0.003235349,0.019018264,6.894893,0.985
Site1,10/24/2022,3:11:00 AM,10/24/2022 3:11,10,13.97,0,0,0.00323404,0.018995868,6.89889,0.985
